owner_id,binding_role,language,path,line_start,line_end,bytes,sha256,span_sha256,span_hash_algorithm
urn:uuid:db91993a-8386-5e62-b9d5-5e2d8fe3fd70,target,id-ID,repo/source/chapter7.tex,678,681,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,2a5307c652d12b8a54f2146f407492cacdb2f46c304a36f1939781743f2c7163,sha256-utf8-lines-lf-v1
urn:uuid:dc3a0187-62b4-518d-9a42-35d1667ee6b6,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1102,1102,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,c9a0c59d4305ba0385a7c95cc3e4cf12c2ca7189aa236d23d4eaf5e50c642749,sha256-utf8-lines-lf-v1
urn:uuid:dc3a0187-62b4-518d-9a42-35d1667ee6b6,target,id-ID,repo/source/chapter7.tex,1102,1102,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,206469974a50d5f638fb8625de8600a99354d9d2ac5b27444a0228cfc6d017b9,sha256-utf8-lines-lf-v1
urn:uuid:df2d23de-7370-5da5-ad49-42fb7c718c49,archive,,authority/archives/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b.zip,,,6050739,6c8c416baa8f5ffc8810bbad6470c780413bd7917af739e07340e4b07e7eaff6,,
urn:uuid:df2d23de-7370-5da5-ad49-42fb7c718c49,official_pdf,,authority/pdfs/Al-jabr-1.pdf,,,3647113,dc751a2d5146edc9f9638471ff3fac4107eab8dd0d3331803581a06998663c38,,
urn:uuid:df2d23de-7370-5da5-ad49-42fb7c718c49,source_manifest,,00_control/SOURCE_MANIFEST.csv,,,3383,40125010171d4fa37c3312c454c3c2767325bcb27c4229c255a25b297265eb99,,
urn:uuid:e1374e2b-2b1a-5943-9251-fc2ffad4f79a,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,455,455,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,cb80067a0d555253b3f50d8f2f642dacebf542ecdc35b55174a59cc41371a491,sha256-utf8-lines-lf-v1
urn:uuid:e1374e2b-2b1a-5943-9251-fc2ffad4f79a,target,id-ID,repo/source/chapter7.tex,455,455,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,360f8bd93aac9a5f5a894f1acf4fd786adc3b3b6f9ee06a82d9cf862abb72a57,sha256-utf8-lines-lf-v1
urn:uuid:e18339ae-66cd-5304-b544-b220dd41380d,rights-component,,repo/source/Lanzhou.png,,,276766,6000d7740aab58f1959c07af2c057680e2518dcc75b225f3180ed4b996fe9455,,
urn:uuid:e42afbc9-3b92-5863-9507-cc3679cef2bc,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,157,157,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,8cf1708a7ef8b7593ca2bb6b5354f034b8344deda522195b6a387db7a6d4addb,sha256-utf8-lines-lf-v1
urn:uuid:e42afbc9-3b92-5863-9507-cc3679cef2bc,target,id-ID,repo/source/chapter7.tex,157,157,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,c52b94d2db38269315c7b8741a7b5c834cecf08e2dfd2edcc4dba06b3edfafa2,sha256-utf8-lines-lf-v1
urn:uuid:e4b4873c-9816-5bc3-b509-c0994b222557,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,347,347,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,4d72da7de8192a8f05773dacf16758c0e22a0e7b83c9fad9ab18d82b53b9d731,sha256-utf8-lines-lf-v1
urn:uuid:e4b4873c-9816-5bc3-b509-c0994b222557,target,id-ID,repo/source/chapter7.tex,347,347,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,4d72da7de8192a8f05773dacf16758c0e22a0e7b83c9fad9ab18d82b53b9d731,sha256-utf8-lines-lf-v1
urn:uuid:f0019833-b716-5baa-aa29-ff1de49170f1,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,697,864,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,4292b77118ad9356fab8cbe891a571f11ea5add22ad55d81bde64b83db36d9fe,sha256-utf8-lines-lf-v1
urn:uuid:f0019833-b716-5baa-aa29-ff1de49170f1,target,id-ID,repo/source/chapter7.tex,697,864,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,1b2260d22179b96346142259fe278e2bdc7551913ac96564f7e1535067a1fb68,sha256-utf8-lines-lf-v1
urn:uuid:f089c23f-c614-586d-b351-988ed8ab6f39,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,614,696,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,a7bbbad0c4a7fa3aef1197c1167bb708f7aa06afdd093ee5c5ad6333e0dd1733,sha256-utf8-lines-lf-v1
urn:uuid:f089c23f-c614-586d-b351-988ed8ab6f39,target,id-ID,repo/source/chapter7.tex,614,696,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,563228bcca528a4d3c4611eb752c7c4ff27636327cd706604ba74f33fc80625f,sha256-utf8-lines-lf-v1
urn:uuid:f3efe43e-411d-5387-ad7f-674afb87f320,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1056,1056,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,856ff5ac34915e1d6493f8c3ac7c0493d1318f067ef65d201e9d7371983169b8,sha256-utf8-lines-lf-v1
urn:uuid:f3efe43e-411d-5387-ad7f-674afb87f320,target,id-ID,repo/source/chapter7.tex,1056,1056,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,f21dda3f4c505380baea99b8a5f670d5089188ccd9a75ca9cb6c39e8e7ff0c32,sha256-utf8-lines-lf-v1
urn:uuid:f79715eb-0515-5b69-8f41-59a870c7ca88,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,260,264,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,5817df9892a75e8b282c6917d1965aabd1b4ec70c5274f8de58e487c021cdbaf,sha256-utf8-lines-lf-v1
urn:uuid:f79715eb-0515-5b69-8f41-59a870c7ca88,target,id-ID,repo/source/chapter7.tex,260,264,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,5817df9892a75e8b282c6917d1965aabd1b4ec70c5274f8de58e487c021cdbaf,sha256-utf8-lines-lf-v1
urn:uuid:ffca06b1-2ff8-5edb-a51e-d24b220949ce,source,zh-Hans,authority/source/AlJabr-1-c4f7a01f68f5f407906b4b970640cddbbad85f6b/chapter7.tex,1056,1056,111676,18c0f3c91db7f3e4d73fb0b79e4bc719f70475e83af3123f4b0dd0fd4e2ccee6,856ff5ac34915e1d6493f8c3ac7c0493d1318f067ef65d201e9d7371983169b8,sha256-utf8-lines-lf-v1
urn:uuid:ffca06b1-2ff8-5edb-a51e-d24b220949ce,target,id-ID,repo/source/chapter7.tex,1056,1056,132871,6647f499bbe7ea82711bb550004e8bcaa264f1e5ba9c742128acb7b764d039b3,f21dda3f4c505380baea99b8a5f670d5089188ccd9a75ca9cb6c39e8e7ff0c32,sha256-utf8-lines-lf-v1
